continent,year,month,US_imports,US_exports,US_trade_deficit,US_ unemployment_rate,US_housing_price_index,number_of_covid_cases_US,number_of_covid_deaths,global_container_freight_index
North America,2000,Aug,32120.7,25774.3,-6346.4,4.1,143.27,0,0,
North America,2000,Sep,31722.5,24603.3,-7119.2,3.9,143.87,0,0,
North America,2000,Oct,33314.4,26056.7,-7257.7,3.9,144.33,0,0,
North America,2000,Nov,31909,25086.5,-6822.5,3.9,144.79,0,0,
North America,2000,Dec,29099.1,21526.9,-7572.2,3.9,145.24,0,0,
North America,2001,Jan,31147.9,22314.6,-8833.3,4.2,145.85,0,0,
North America,2001,Feb,28560.4,22124.9,-6435.5,4.2,146.8,0,0,
North America,2001,Mar,32020.9,24795.9,-7225,4.3,148.13,0,0,
North America,2001,Apr,29213.7,22601.6,-6612.1,4.4,149.4,0,0,
North America,2001,May,31033.6,23757.2,-7276.4,4.3,150.63,0,0,
North America,2001,Jun,30352.4,23455.3,-6897.1,4.5,151.88,0,0,
North America,2001,Jul,26370.7,19375.4,-6995.3,4.6,152.74,0,0,
North America,2001,Aug,29565.7,22787.7,-6778,4.9,153.31,0,0,
North America,2001,Sep,27385.5,20123.3,-7262.2,5,153.85,0,0,
North America,2001,Oct,29451,23168.1,-6282.9,5.3,154.43,0,0,
North America,2001,Nov,28043.3,21560,-6483.3,5.5,154.4,0,0,
North America,2001,Dec,24460.7,18656.5,-5804.2,5.7,154.93,0,0,
North America,2002,Jan,26316.9,19795.6,-6521.3,5.7,155.46,0,0,
North America,2002,Feb,26202,19618,-6584,5.7,156.36,0,0,
North America,2002,Mar,28535.9,21578.1,-6957.8,5.7,157.9,0,0,
North America,2002,Apr,29657.2,22371,-7286.2,5.9,159.2,0,0,
North America,2002,May,30722,23116.6,-7605.4,5.8,160.93,0,0,
North America,2002,Jun,28747.5,22301.6,-6445.9,5.8,162.49,0,0,
North America,2002,Jul,27203.5,19570.2,-7633.3,5.8,163.57,0,0,
North America,2002,Aug,29797.3,22472.5,-7324.8,5.7,164.47,0,0,
North America,2002,Sep,29270.7,21616.6,-7654.1,5.7,165.17,0,0,
North America,2002,Oct,31701.9,23923.2,-7778.7,5.7,165.94,0,0,
North America,2002,Nov,29168.6,22514.7,-6653.9,5.9,166.29,0,0,
North America,2002,Dec,26379.9,19514.9,-6865,6,166.97,0,0,
North America,2003,Jan,28565.70698,20669.85968,-7895.8473,5.8,167.51,0,0,
North America,2003,Feb,28141.20515,20385.38054,-7755.82461,5.9,168.62,0,0,
North America,2003,Mar,31605.40216,23164.48899,-8440.91317,5.9,169.78,0,0,
North America,2003,Apr,29609.13243,22461.9448,-7147.18763,6,171.36,0,0,
North America,2003,May,30162.57802,23290.33093,-6872.24709,6.1,173.05,0,0,
North America,2003,Jun,29994.03103,23014.80139,-6979.22964,6.3,174.46,0,0,
North America,2003,Jul,28204.01227,19933.76839,-8270.24388,6.2,175.81,0,0,
North America,2003,Aug,28987.27247,20931.08638,-8056.18609,6.1,176.94,0,0,
North America,2003,Sep,31177.73621,23051.77065,-8125.96556,6.1,178.04,0,0,
North America,2003,Oct,33103.46563,25074.32757,-8029.13806,6,178.63,0,0,
North America,2003,Nov,30332.94778,23219.56096,-7113.38682,5.8,179.39,0,0,
North America,2003,Dec,29771.15086,22138.14482,-7633.00604,5.7,180.26,0,0,
North America,2004,Jan,30126.45035,21399.82849,-8726.62186,5.7,180.77,0,0,
North America,2004,Feb,31065.80034,22472.07044,-8593.7299,5.6,182.32,0,0,
North America,2004,Mar,36077.00444,26939.13898,-9137.86546,5.8,184.32,0,0,
North America,2004,Apr,34074.55362,25368.85303,-8705.70059,5.6,186.51,0,0,
North America,2004,May,34299.75651,25527.72498,-8772.03153,5.6,189.16,0,0,
North America,2004,Jun,37100.78203,25604.72203,-11496.06,5.6,191.73,0,0,
North America,2004,Jul,31989.57541,22608.23318,-9381.34223,5.5,193.33,0,0,
North America,2004,Aug,35297.02445,25563.18444,-9733.84001,5.4,194.62,0,0,
North America,2004,Sep,35208.93289,26249.6543,-8959.27859,5.4,195.7,0,0,
North America,2004,Oct,36885.94427,27045.72438,-9840.21989,5.5,196.61,0,0,
North America,2004,Nov,36784.34639,26652.6791,-10131.66729,5.4,197.64,0,0,
North America,2004,Dec,33351.1861,25179.33786,-8171.84824,5.4,198.63,0,0,
North America,2005,Jan,33913.37277,24785.48227,-9127.8905,5.3,199.26,0,0,
North America,2005,Feb,34109.63413,25102.39333,-9007.2408,5.4,201.03,0,0,
North America,2005,Mar,38123.93535,28834.24045,-9289.6949,5.2,203.88,0,0,
North America,2005,Apr,37739.64845,27945.24315,-9794.4053,5.2,206.49,0,0,
North America,2005,May,37941.17795,28256.40294,-9684.77501,5.1,209.21,0,0,
North America,2005,Jun,38520.88089,28797.97645,-9722.90444,5,211.77,0,0,
North America,2005,Jul,33797.45813,23920.47854,-9876.97959,5,213.8,0,0,
North America,2005,Aug,39936.85253,28876.213,-11060.63953,4.9,215.23,0,0,
North America,2005,Sep,40467.51244,28652.74041,-11814.77203,5,216.6,0,0,
North America,2005,Oct,43445.31811,29688.04526,-13757.27285,5,217.15,0,0,
North America,2005,Nov,41881.85001,29356.75462,-12525.09539,5,217.71,0,0,
North America,2005,Dec,40615.26649,27930.29911,-12684.96738,4.9,218.11,0,0,
North America,2006,Jan,41193.7668,27744.98146,-13448.78534,4.7,218.61,0,0,
North America,2006,Feb,38570.15941,27962.15676,-10608.00265,4.8,219.59,0,0,
North America,2006,Mar,43841.07623,33121.28034,-10719.79589,4.7,221.24,0,0,
North America,2006,Apr,40502.06005,29874.97299,-10627.08706,4.7,222.66,0,0,
North America,2006,May,43613.57967,32059.27986,-11554.29981,4.6,224.42,0,0,
North America,2006,Jun,44331.50182,32589.27555,-11742.22627,4.6,225.23,0,0,
North America,2006,Jul,38391.09018,27029.22251,-11361.86767,4.7,224.95,0,0,
North America,2006,Aug,44337.91251,32002.68395,-12335.22856,4.7,225.47,0,0,
North America,2006,Sep,41863.824,30229.44457,-11634.37943,4.5,224.66,0,0,
North America,2006,Oct,42595.99543,32276.11408,-10319.88135,4.4,224.27,0,0,
North America,2006,Nov,42488.56791,31466.2696,-11022.29831,4.5,223.97,0,0,
North America,2006,Dec,38961.48428,28022.0447,-10939.43958,4.4,223.02,0,0,
North America,2007,Jan,40488.21578,28487.06009,-12001.15569,4.6,222.91,0,0,
North America,2007,Feb,38821.61162,28314.51512,-10507.0965,4.5,223.59,0,0,
North America,2007,Mar,45428.2004,33500.25801,-11927.94239,4.4,225.32,0,0,
North America,2007,Apr,42338.80166,31113.03311,-11225.76855,4.5,226.5,0,0,
North America,2007,May,44938.93689,33748.59019,-11190.3467,4.4,226.77,0,0,
North America,2007,Jun,45814.85004,33328.68423,-12486.16581,4.6,226.72,0,0,
North America,2007,Jul,41506.50617,29960.69533,-11545.81084,4.7,225.44,0,0,
North America,2007,Aug,46018.03926,33661.88957,-12356.14969,4.6,224.22,0,0,
North America,2007,Sep,44200.78553,32419.59245,-11781.19308,4.7,222.51,0,0,
North America,2007,Oct,48570.15321,35629.92047,-12940.23274,4.7,220.12,0,0,
North America,2007,Nov,47366.63929,34779.31384,-12587.32545,4.7,217.61,0,0,
North America,2007,Dec,42277.98957,29862.73088,-12415.25869,5,215.35,0,0,
North America,2008,Jan,44413.56963,32476.18284,-11937.38679,5,212.62,0,0,
North America,2008,Feb,45173.55087,33217.69798,-11955.85289,4.9,211.87,0,0,
North America,2008,Mar,47675.16359,34771.3308,-12903.83279,5.1,210.78,0,0,
North America,2008,Apr,50597.46766,35956.72639,-14640.74127,5,209.71,0,0,
North America,2008,May,49107.96892,36684.37337,-12423.59555,5.4,208.8,0,0,
North America,2008,Jun,50465.20265,37124.62246,-13340.58019,5.6,208.32,0,0,
North America,2008,Jul,51446.43388,36126.16384,-15320.27004,5.8,206.24,0,0,
North America,2008,Aug,49517.23447,35825.25778,-13691.97669,6.1,203.88,0,0,
North America,2008,Sep,47579.77179,35083.4806,-12496.29119,6.1,201.25,0,0,
North America,2008,Oct,47402.97449,36934.26731,-10468.70718,6.5,199.1,0,0,
North America,2008,Nov,38074.55503,31117.08884,-6957.46619,6.8,194.7,0,0,
North America,2008,Dec,33979.15132,27052.69778,-6926.45354,7.3,192.95,0,0,
North America,2009,Jan,30017.8681,24514.72252,-5503.14558,7.8,193.61,0,0,
North America,2009,Feb,29641.86085,24770.08713,-4871.77372,8.3,194.34,0,0,
North America,2009,Mar,31824.49656,26949.15905,-4875.33751,8.7,192.71,0,0,
North America,2009,Apr,30926.87254,25722.4893,-5204.38324,9,192.84,0,0,
North America,2009,May,29716.32783,25487.9966,-4228.33123,9.4,194.22,0,0,
North America,2009,Jun,32560.90778,27364.00645,-5196.90133,9.5,195,0,0,
North America,2009,Jul,32845.04917,27584.41224,-5260.63693,9.5,194.31,0,0,
North America,2009,Aug,34290.73866,28711.14132,-5579.59734,9.6,193.65,0,0,
North America,2009,Sep,36042.72401,29968.66709,-6074.05692,9.8,192.58,0,0,
North America,2009,Oct,38519.11748,31561.71155,-6957.40593,10,192.47,0,0,
North America,2009,Nov,37581.29314,30599.72408,-6981.56906,9.9,192.29,0,0,
North America,2009,Dec,38935.56545,30315.97552,-8619.58993,9.9,189,0,0,
North America,2010,Jan,37743.23764,28760.94747,-8982.29017,9.8,188.07,0,0,
North America,2010,Feb,37692.51494,30260.37847,-7432.13647,9.8,187.6,0,0,
North America,2010,Mar,44405.7848,36390.54955,-8015.23525,9.9,188.16,0,0,
North America,2010,Apr,42251.2162,34218.86593,-8032.35027,9.9,189.9,0,0,
North America,2010,May,43077.3024,34650.63872,-8426.66368,9.6,191.57,0,0,
North America,2010,Jun,44742.66731,36167.02991,-8575.6374,9.4,190.62,0,0,
North America,2010,Jul,39513.3911,32854.27597,-6659.11513,9.4,189.45,0,0,
North America,2010,Aug,43709.18997,35391.78219,-8317.40778,9.5,188.66,0,0,
North America,2010,Sep,42949.39322,35788.00515,-7161.38807,9.5,186.03,0,0,
North America,2010,Oct,44468.48416,37110.65061,-7357.83355,9.4,185.71,0,0,
North America,2010,Nov,43439.46353,36016.98774,-7422.47579,9.8,184.42,0,0,
North America,2010,Dec,43629.71072,35310.99313,-8318.71759,9.3,181.6,0,0,
North America,2011,Jan,44399.65723,35500.89278,-8898.76445,9.1,179.52,0,0,
North America,2011,Feb,42274.95587,34416.57871,-7858.37716,9,178.07,0,0,
North America,2011,Mar,51575.17618,43036.36276,-8538.81342,9,176.99,0,0,
North America,2011,Apr,47296.09879,39901.38076,-7394.71803,9.1,178.97,0,0,
North America,2011,May,49935.37032,41291.58543,-8643.78489,9,180.27,0,0,
North America,2011,Jun,49572.33212,41090.51347,-8481.81865,9.1,181.88,0,0,
North America,2011,Jul,46537.64862,38295.61742,-8242.0312,9,182.16,0,0,
North America,2011,Aug,50300.45922,42746.78674,-7553.67248,9,181.02,0,0,
North America,2011,Sep,49538.20214,41054.64214,-8483.56,9,181.22,0,0,
North America,2011,Oct,49534.95443,42211.98485,-7322.96958,8.8,179.49,0,0,
North America,2011,Nov,49323.72104,40963.69365,-8360.02739,8.6,179.7,0,0,
North America,2011,Dec,47909.77328,39070.22939,-8839.54389,8.5,178.76,0,0,
North America,2012,Jan,48290.83563,39089.72174,-9201.11389,8.3,176.95,0,0,
North America,2012,Feb,48847.7969,40445.94941,-8401.84749,8.3,177.43,0,0,
North America,2012,Mar,54299.96926,45425.38739,-8874.58187,8.2,180.12,0,0,
North America,2012,Apr,50560.14121,41704.19243,-8855.94878,8.2,182.65,0,0,
North America,2012,May,52427.78026,44339.48267,-8088.29759,8.2,185.61,0,0,
North America,2012,Jun,50844.78253,43333.65789,-7511.12464,8.2,187.52,0,0,
North America,2012,Jul,47499.96811,40314.58285,-7185.38526,8.2,187.81,0,0,
North America,2012,Aug,50791.38409,44054.67043,-6736.71366,8.1,188.22,0,0,
North America,2012,Sep,48203.0674,41605.23654,-6597.83086,7.8,188.04,0,0,
North America,2012,Oct,52478.9365,46132.74497,-6346.19153,7.8,188.07,0,0,
North America,2012,Nov,51483.135,43443.53439,-8039.60061,7.7,188.26,0,0,
North America,2012,Dec,46128.85525,38636.48924,-7492.36601,7.9,187.76,0,0,
North America,2013,Jan,49610.69713,41073.29962,-8537.39751,8,187.95,0,0,
North America,2013,Feb,47918.5838,40902.52041,-7016.06339,7.7,189.22,0,0,
North America,2013,Mar,51494.65727,44132.55676,-7362.10051,7.5,192.61,0,0,
North America,2013,Apr,52891.18413,46004.34299,-6886.84114,7.6,195.26,0,0,
North America,2013,May,52990.20049,45699.5427,-7290.65779,7.5,198.8,0,0,
North America,2013,Jun,50026.75195,43380.05445,-6646.6975,7.5,201.28,0,0,
North America,2013,Jul,49738.22114,43186.3469,-6551.87424,7.3,202.32,0,0,
North America,2013,Aug,51763.45442,44564.32348,-7199.13094,7.2,201.9,0,0,
North America,2013,Sep,51472.07766,42904.18283,-8567.89483,7.2,201.89,0,0,
North America,2013,Oct,54949.36512,48094.07721,-6855.28791,7.2,201.28,0,0,
North America,2013,Nov,51090.94732,44971.91001,-6119.03731,6.9,200.71,0,0,
North America,2013,Dec,49113.54514,41796.0794,-7317.46574,6.7,200.49,0,0,
North America,2014,Jan,49726.76839,41743.60549,-7983.1629,6.6,200.12,0,0,
North America,2014,Feb,48528.16803,41889.74996,-6638.41807,6.7,201.06,0,0,
North America,2014,Mar,55000.62602,47128.24697,-7872.37905,6.7,203.62,0,0,
North America,2014,Apr,53862.14328,46509.30157,-7352.84171,6.2,205.79,0,0,
North America,2014,May,55656.22267,48429.22369,-7226.99898,6.3,208.13,0,0,
North America,2014,Jun,55295.25168,47754.49038,-7540.7613,6.1,210.51,0,0,
North America,2014,Jul,54594.96531,47062.89052,-7532.07479,6.2,211.22,0,0,
North America,2014,Aug,53931.35542,46901.5485,-7029.80692,6.1,210.81,0,0,
North America,2014,Sep,55846.52355,46896.60027,-8949.92328,5.9,209.96,0,0,
North America,2014,Oct,58280.87602,50741.89432,-7538.9817,5.7,210,0,0,
North America,2014,Nov,51440.36031,45171.7332,-6268.62711,5.8,210.26,0,0,
North America,2014,Dec,52852.825,43594.8279,-9257.9971,5.6,210.29,0,0,
North America,2015,Jan,48104.87496,41615.18212,-6489.69284,5.7,209.34,0,0,
North America,2015,Feb,45972.38923,40005.51002,-5966.87921,5.5,211.29,0,0,
North America,2015,Mar,51430.04136,45395.68758,-6034.35378,5.4,214.01,0,0,
North America,2015,Apr,49467.75435,44490.58198,-4977.17237,5.4,216.22,0,0,
North America,2015,May,48765.74271,44475.38732,-4290.35539,5.6,219.39,0,0,
North America,2015,Jun,54271.42909,45319.66803,-8951.76106,5.3,221.41,0,0,
North America,2015,Jul,49522.72143,44025.49342,-5497.22801,5.2,222.3,0,0,
North America,2015,Aug,49510.41996,42617.9354,-6892.48456,5.1,221.62,0,0,
North America,2015,Sep,50620.52388,42581.83451,-8038.68937,5,221.6,0,0,
North America,2015,Oct,51341.43432,45078.42679,-6263.00753,5,221.53,0,0,
North America,2015,Nov,46962.09134,41311.97984,-5650.1115,5.1,221.93,0,0,
North America,2015,Dec,46768.98326,40397.61934,-6371.36392,5,221.58,0,0,
North America,2016,Jan,44606.07255,37745.73496,-6860.33759,4.8,221.52,0,0,
North America,2016,Feb,44934.79207,39035.34466,-5899.44741,4.9,222.25,0,0,
North America,2016,Mar,47871.53693,42547.26861,-5324.26832,5,226.07,0,0,
North America,2016,Apr,47206.10209,42711.79566,-4494.30643,5.1,228.59,0,0,
North America,2016,May,47783.01892,42066.5644,-5716.45452,4.8,231.41,0,0,
North America,2016,Jun,49040.75989,43710.38968,-5330.37021,4.9,233.67,0,0,
North America,2016,Jul,44553.14194,39245.22671,-5307.91523,4.8,234.68,0,0,
North America,2016,Aug,49761.93423,43298.82829,-6463.10594,4.9,234.6,0,0,
North America,2016,Sep,48871.11326,42381.21825,-6489.89501,5,234.77,0,0,
North America,2016,Oct,50207.03752,42810.51783,-7396.51969,4.9,234.73,0,0,
North America,2016,Nov,49767.79834,41235.44753,-8532.35081,4.7,235.15,0,0,
North America,2016,Dec,46617.11241,40174.96255,-6442.14986,4.7,235.25,0,0,
North America,2017,Jan,47848.70533,40565.67421,-7283.03112,4.7,234.28,0,0,
North America,2017,Feb,47191.49014,39374.47604,-7817.0141,4.6,236.36,0,0,
North America,2017,Mar,53918.53757,46040.33582,-7878.20175,4.4,240.02,0,0,
North America,2017,Apr,49171.1464,41707.60768,-7463.53872,4.4,243.33,0,0,
North America,2017,May,53321.1433,44821.52897,-8499.61433,4.4,246.13,0,0,
North America,2017,Jun,53044.76167,46574.37229,-6470.38938,4.3,247.87,0,0,
North America,2017,Jul,47315.71665,41661.19861,-5654.51804,4.3,248.97,0,0,
North America,2017,Aug,51829.60396,45416.84049,-6412.76347,4.4,249.74,0,0,
North America,2017,Sep,49943.0026,44298.50796,-5644.49464,4.3,249.49,0,0,
North America,2017,Oct,54227.19337,46074.6582,-8152.53517,4.2,249.39,0,0,
North America,2017,Nov,53612.42366,46886.87751,-6725.54615,4.2,250.28,0,0,
North America,2017,Dec,50308.437,42960.72674,-7347.71026,4.1,249.92,0,0,
North America,2018,Jan,51972.57111,44074.88235,-7897.68876,4,250.98,0,0,
North America,2018,Feb,49774.56532,44044.36344,-5730.20188,4.1,253.74,0,0,
North America,2018,Mar,56708.34565,49224.48511,-7483.86054,4,256.61,0,0,
North America,2018,Apr,54428.3625,48365.70822,-6062.65428,4,258.85,0,0,
North America,2018,May,57373.0701,50108.92062,-7264.14948,3.8,261.88,0,0,
North America,2018,Jun,57390.2608,48592.13803,-8798.12277,4,263.56,0,0,
North America,2018,Jul,54834.05868,46624.29899,-8209.75969,3.8,264.4,0,0,
North America,2018,Aug,58844.84933,48177.26681,-10667.58252,3.8,264.84,0,0,
North America,2018,Sep,55282.00302,46249.70651,-9032.29651,3.7,264.13,0,0,
North America,2018,Oct,59691.61867,50947.18003,-8744.43864,3.8,263.95,0,0,
North America,2018,Nov,55091.28627,47448.82592,-7642.46035,3.8,264.64,0,0,
North America,2018,Dec,50864.32182,41841.95257,-9022.36925,3.9,263.77,0,0,
North America,2019,Jan,50912.28963,44668.57096,-6243.71867,4,264.58,0,0,1324
North America,2019,Feb,50468.59526,43406.83139,-7061.76387,3.8,266.36,0,0,1324
North America,2019,Mar,58674.81965,48170.64273,-10504.17692,3.8,269.34,0,0,1324
North America,2019,Apr,56967.9903,47602.24013,-9365.75017,3.6,272.38,0,0,1324
North America,2019,May,61116.16349,48802.87379,-12313.2897,3.6,275.21,0,0,1324
North America,2019,Jun,57844.86279,45569.7294,-12275.13339,3.6,276.47,0,0,1324
North America,2019,Jul,56723.74196,45678.73015,-11045.01181,3.7,277.43,0,0,1342
North America,2019,Aug,57527.63652,47249.70396,-10277.93256,3.7,277.48,0,0,1350
North America,2019,Sep,56138.67735,44924.86914,-11213.80821,3.5,278.17,0,0,1279
North America,2019,Oct,59476.921,47539.00808,-11937.91292,3.6,278.27,0,0,1238
North America,2019,Nov,54289.84303,44232.05184,-10057.79119,3.6,278.71,0,0,1290
North America,2019,Dec,54793.88329,41290.83351,-13503.04978,3.6,279.34,0,0,1446
North America,2020,Jan,53620.37434,43305.42306,-10314.95128,3.5,280.38,4,0,1514
North America,2020,Feb,53398.18842,42381.25921,-11016.92921,3.5,283.64,66,2,1331
North America,2020,Mar,55179.91201,43260.66381,-11919.2482,4.4,286.34,212592,4947,1400
North America,2020,Apr,30771.80131,27149.84392,-3621.95739,14.7,288.64,878237,60329,1439
North America,2020,May,30764.16907,25234.27099,-5529.89808,13.2,289.54,743386,41797,1459
North America,2020,Jun,46141.83519,35828.49004,-10313.34515,11,293.23,860959,20649,1785
North America,2020,Jul,51410.07143,39736.4647,-11673.60673,10.2,296.61,1940971,30604,1762
North America,2020,Aug,53533.50862,39839.49414,-13694.01448,8.4,300.72,1478495,30610,1946
North America,2020,Sep,54462.85079,42050.97325,-12411.87754,7.9,304.59,1220261,21822,2247
North America,2020,Oct,57991.60178,44058.18958,-13933.4122,6.9,307.83,1935667,24008,2231
North America,2020,Nov,53951.78727,41688.036,-12263.75127,6.7,310.16,4432394,41976,2443
North America,2020,Dec,54299.22106,42340.25679,-11958.96427,6.7,312.32,6373304,82375,3143
North America,2021,Jan,53583.27386,40832.54623,-12750.72763,6.4,315.03,6088193,97856,4087
North America,2021,Feb,52643.64394,43344.01983,-9299.62411,6.2,319.68,2342966,61920,4302
North America,2021,Mar,63197.2856,51493.94109,-11703.34451,6,327.16,1795768,32013,4111
North America,2021,Apr,59647.5376,47678.39481,-11969.14279,6,334.92,1844608,20769,4375
North America,2021,May,60453.17725,48232.2305,-12220.94675,5.8,342.48,897760,16312,5165
North America,2021,Jun,65151.05811,50799.08643,-14351.97168,5.9,348.93,392130,9505,6217
North America,2021,Jul,61887.22991,49356.41148,-12530.81843,5.4,353.89,1378269,9450,8848
North America,2021,Aug,63157.11487,49955.1631,-13201.95177,5.2,356.45,4245784,33309,10323
North America,2021,Sep,61838.9353,47422.77138,-14416.16392,4.7,358.8,4101005,54479,10839
North America,2021,Oct,65637.41854,51944.64494,-13692.7736,4.6,361.55,2433668,42996,10194
North America,2021,Nov,68374.14391,51719.74527,-16654.39864,4.2,361.59,2561250,30393,9353
North America,2021,Dec,71224.97593,51495.81933,-19729.1566,3.9,361.62,6340666,37560,9293
Canada,1997,Jan,13686.1,11733.3,-1952.8,5.3,116.63,0,0,
Canada,1997,Feb,13477.6,12101.5,-1376.1,5.2,116.92,0,0,
Canada,1997,Mar,14067.4,13000.8,-1066.6,5.2,117.86,0,0,
Canada,1997,Apr,14146.6,13289.3,-857.3,5.1,118.33,0,0,
Canada,1997,May,14333.4,12977.4,-1356,4.9,119.16,0,0,
Canada,1997,Jun,13814.8,12506.4,-1308.4,5,119.6,0,0,
Canada,1997,Jul,12374.8,11112.6,-1262.2,4.9,119.89,0,0,
Canada,1997,Aug,13556.4,12255.5,-1300.9,4.8,120.3,0,0,
Canada,1997,Sep,14473.6,13407.3,-1066.3,4.9,120.11,0,0,
Canada,1997,Oct,14964,14093.1,-870.9,4.7,120.49,0,0,
Canada,1997,Nov,14184.3,12867.1,-1317.2,4.6,120.66,0,0,
Canada,1997,Dec,14155.1,12422.4,-1732.7,4.7,120.7,0,0,
Canada,1998,Jan,13228.5,12117.8,-1110.7,4.6,120.87,0,0,
Canada,1998,Feb,13966.8,12924,-1042.8,4.6,121.71,0,0,
Canada,1998,Mar,15392.1,14573.1,-819,4.7,122.59,0,0,
Canada,1998,Apr,14981,13920.7,-1060.3,4.3,123.45,0,0,
Canada,1998,May,14769.2,13543,-1226.2,4.4,124.37,0,0,
Canada,1998,Jun,14370.5,13379.3,-991.2,4.5,125.56,0,0,
Canada,1998,Jul,12266,10517,-1749,4.5,125.85,0,0,
Canada,1998,Aug,13753,12124,-1629,4.5,126.31,0,0,
Canada,1998,Sep,15158,13254.9,-1903.1,4.6,126.78,0,0,
Canada,1998,Oct,15714.1,14010.1,-1704,4.5,127.05,0,0,
Canada,1998,Nov,15190.1,13576.1,-1614,4.4,127.6,0,0,
Canada,1998,Dec,14466.7,12663.5,-1803.2,4.4,127.82,0,0,
Canada,1999,Jan,14550.1,12134,-2416.1,4.3,128.28,0,0,
Canada,1999,Feb,15294.6,13047.8,-2246.8,4.4,128.76,0,0,
Canada,1999,Mar,17100.1,14984.4,-2115.7,4.2,129.83,0,0,
Canada,1999,Apr,16120.5,14126.7,-1993.8,4.3,130.79,0,0,
Canada,1999,May,16344.3,14150.7,-2193.6,4.2,132.06,0,0,
Canada,1999,Jun,17132,14567,-2565,4.3,133.1,0,0,
Canada,1999,Jul,14632.1,11519.3,-3112.8,4.3,133.79,0,0,
Canada,1999,Aug,17236.9,13815.1,-3421.8,4.2,134.5,0,0,
Canada,1999,Sep,17324.8,14423,-2901.8,4.2,134.58,0,0,
Canada,1999,Oct,17787.3,14824.3,-2963,4.1,135.11,0,0,
Canada,1999,Nov,18176.3,15099.4,-3076.9,4.1,135.31,0,0,
Canada,1999,Dec,17012.1,13908.3,-3103.8,4,135.6,0,0,
Canada,2000,Jan,17578.5,13604.5,-3974,4,136.94,0,0,
Canada,2000,Feb,18092,14968.6,-3123.4,4.1,136.7,0,0,
Canada,2000,Mar,20761.5,17085.7,-3675.8,4,138.27,0,0,
Canada,2000,Apr,18637.9,14794.3,-3843.6,3.8,139.57,0,0,
Canada,2000,May,19836.1,15833.8,-4002.3,4,140.69,0,0,
Canada,2000,Jun,20391.2,16053.6,-4337.6,4,142.11,0,0,
Canada,2000,Jul,16888.5,12152.8,-4735.7,4,142.83,0,0,
Canada,2000,Aug,19814.8,15325.4,-4489.4,4.1,143.27,0,0,
Canada,2000,Sep,19378.5,14847.4,-4531.1,3.9,143.87,0,0,
Canada,2000,Oct,20500.4,15725.1,-4775.3,3.9,144.33,0,0,
Canada,2000,Nov,19969.2,15159.3,-4809.9,3.9,144.79,0,0,
Canada,2000,Dec,18989.7,13390.4,-5599.3,3.9,145.24,0,0,
Canada,2001,Jan,20441.9,13666.6,-6775.3,4.2,145.85,0,0,
Canada,2001,Feb,18263.4,13356.8,-4906.6,4.2,146.8,0,0,
Canada,2001,Mar,19975.8,15523.7,-4452.1,4.3,148.13,0,0,
Canada,2001,Apr,18732.9,14403.2,-4329.7,4.4,149.4,0,0,
Canada,2001,May,19602.9,15107.8,-4495.1,4.3,150.63,0,0,
Canada,2001,Jun,18914.8,15050.6,-3864.2,4.5,151.88,0,0,
Canada,2001,Jul,15792.5,11700.2,-4092.3,4.6,152.74,0,0,
Canada,2001,Aug,18001,13764.2,-4236.8,4.9,153.31,0,0,
Canada,2001,Sep,16698.1,12423,-4275.1,5,153.85,0,0,
Canada,2001,Oct,17542.4,13894.7,-3647.7,5.3,154.43,0,0,
Canada,2001,Nov,17170.2,13214,-3956.2,5.5,154.4,0,0,
Canada,2001,Dec,15132,11319.3,-3812.7,5.7,154.93,0,0,
Canada,2002,Jan,16335.1,12061.5,-4273.6,5.7,155.46,0,0,
Canada,2002,Feb,16179.5,12368.2,-3811.3,5.7,156.36,0,0,
Canada,2002,Mar,17481.1,13954,-3527.1,5.7,157.9,0,0,
Canada,2002,Apr,18185.8,14113.5,-4072.3,5.9,159.2,0,0,
Canada,2002,May,18793.5,14586.2,-4207.3,5.8,160.93,0,0,
Canada,2002,Jun,17436.2,14213.7,-3222.5,5.8,162.49,0,0,
Canada,2002,Jul,15910.8,11607.2,-4303.6,5.8,163.57,0,0,
Canada,2002,Aug,17943.3,13913.1,-4030.2,5.7,164.47,0,0,
Canada,2002,Sep,17861.5,13333.9,-4527.6,5.7,165.17,0,0,
Canada,2002,Oct,19044.1,14702.4,-4341.7,5.7,165.94,0,0,
Canada,2002,Nov,17684.9,13908.3,-3776.6,5.9,166.29,0,0,
Canada,2002,Dec,16231.9,12160.7,-4071.2,6,166.97,0,0,
Canada,2003,Jan,17735.23511,12889.73417,-4845.50094,5.8,167.51,0,0,
Canada,2003,Feb,17183.4588,13292.56375,-3890.89505,5.9,168.62,0,0,
Canada,2003,Mar,19822.52858,15359.58988,-4462.9387,5.9,169.78,0,0,
Canada,2003,Apr,18454.36508,14646.3945,-3807.97058,6,171.36,0,0,
Canada,2003,May,18667.88285,15208.01906,-3459.86379,6.1,173.05,0,0,
Canada,2003,Jun,18574.26077,15003.16946,-3571.09131,6.3,174.46,0,0,
Canada,2003,Jul,17079.352,12029.50609,-5049.84591,6.2,175.81,0,0,
Canada,2003,Aug,17584.30125,12989.70612,-4594.59513,6.1,176.94,0,0,
Canada,2003,Sep,19360.81043,14518.12431,-4842.68612,6.1,178.04,0,0,
Canada,2003,Oct,20137.74391,15554.62723,-4583.11668,6,178.63,0,0,
